0
0
3.66e-26
10.37
10.37
0
0
8.582
0
0
8.39
80.61
1.653
0
10.37
77.48
0
26.84
0
0
0
0
40.65
0
0
0
0
0
0
0
33.16
52.69
0
0
0
0
0
0
0
13.56
0
0
6.37e-27
0
0
8.582
0
9.881
29.31
18.5
0.4227
0
0
0
0
0
9.881
0
10.37
0
0
0
0
8.582
0
0
68.9
0
9.014
38.74
16.56
13.56
6.37e-27
8.28
0
9.881
0
6.081
4.737
0
0
0
2.744
0
5.399
0
0
0
8.582
0
2.998
0
2.998
2.401
13.56
0
0
0
0
0
0
0
0
0
0
0
0
0
40.65
0
0
0
0
0
0
0
0
0
0
0
0
0
18.5
0
0
0
0
0
0
9.014
38.74
6.081
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
8.591
0
0
0
0
52.69
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
29.31
0
26.84
0
0
0
0
3.69e-26
0
0
0
4.482
0
0
0
8.582
0
0
0
0
0
